Theta1,Theta2
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1.32185,2.34361
1.61555,2.33436
1.31663,2.33436
1.61302,2.32506
1.31131,2.32506
1.61039,2.3157
1.30588,2.3157
1.60765,2.30629
1.30034,2.30629
1.60479,2.29682
1.29468,2.29682
1.60182,2.2873
1.28892,2.2873
1.59874,2.27772
1.28303,2.27772
1.59554,2.2681
1.27704,2.2681
1.59223,2.25842
1.27092,2.25842
1.58879,2.24869
1.26468,2.24869
1.58523,2.2389
1.25832,2.2389
1.58154,2.22907
1.25183,2.22907
1.57773,2.21918
1.24522,2.21918
1.5738,2.20924
1.23847,2.20924
1.56973,2.19926
1.2316,2.19926
1.56553,2.18922
1.22459,2.18922
1.56119,2.17913
1.21744,2.17913
1.55672,2.16899
1.21015,2.16899
1.55211,2.1588
1.20272,2.1588
1.54736,2.14856
1.19514,2.14856
1.54247,2.13827
1.18742,2.13827
1.53744,2.12792
1.17954,2.12792
1.53226,2.11753
1.17151,2.11753
1.52693,2.10709
1.16332,2.10709
1.52145,2.09659
1.15497,2.09659
1.51582,2.08604
1.14646,2.08604
1.51003,2.07545
1.13777,2.07545
1.50409,2.06479
1.12892,2.06479
1.49799,2.05409
1.11988,2.05409
1.49172,2.04334
1.11067,2.04334
1.48529,2.03253
1.10127,2.03253
1.4787,2.02167
1.09168,2.02167
1.47193,2.01075
1.08189,2.01075
1.465,1.99978
1.07191,1.99978
1.45789,1.98876
1.06172,1.98876
1.4506,1.97768
1.05131,1.97768
1.44314,1.96655
1.04069,1.96655
1.43549,1.95535
1.02985,1.95535
1.42766,1.94411
1.01877,1.94411
1.41963,1.9328
1.00746,1.9328
1.41142,1.92144
0.995893,1.92144
1.40301,1.91001
0.984076,1.91001
1.39441,1.89853
0.971995,1.89853
1.3856,1.88699
0.95964,1.88699
1.37659,1.87538
0.947002,1.87538
1.36736,1.86372
0.934068,1.86372
1.35793,1.85199
0.920828,1.85199
1.34828,1.84019
0.907268,1.84019
1.3384,1.82833
0.893374,1.82833
1.3283,1.81641
0.879131,1.81641
1.31797,1.80442
0.864522,1.80442
1.3074,1.79235
0.84953,1.79235
1.29659,1.78022
0.834133,1.78022
1.28554,1.76802
0.81831,1.76802
1.27423,1.75575
0.802037,1.75575
1.26266,1.7434
0.785286,1.7434
1.25083,1.73098
0.768027,1.73098
1.23873,1.71848
0.750225,1.71848
1.22634,1.70591
0.731843,1.70591
1.21367,1.69325
0.712836,1.69325
1.20071,1.68052
0.693154,1.68052
1.18743,1.6677
0.672738,1.6677
1.17385,1.6548
0.651522,1.6548
1.15993,1.64181
0.629425,1.64181
1.14569,1.62873
0.606353,1.62873
1.13109,1.61556
0.582192,1.61556
1.11614,1.6023
0.5568,1.6023
1.10081,1.58895
0.530003,1.58895
1.08509,1.5755
0.501577,1.5755
1.06897,1.56195
0.471231,1.56195
1.05243,1.54829
0.438568,1.54829
1.03544,1.53454
0.403028,1.53454
1.01799,1.52068
0.36377,1.52068
1.00006,1.5067
0.319432,1.5067
0.981608,1.49262
0.267501,1.49262
0.96262,1.47841
0.202219,1.47841
0.943061,1.46409
0.100226,1.46409
0.922895,1.44965
nan,1.44965
0.902082,1.43508
nan,1.43508
0.880578,1.42038
nan,1.42038
0.858333,1.40555
nan,1.40555
0.835287,1.39057
nan,1.39057
0.811373,1.37546
nan,1.37546
0.786514,1.36019
nan,1.36019
0.760619,1.34478
nan,1.34478
0.733578,1.3292
nan,1.3292
0.705261,1.31347
nan,1.31347
0.675508,1.29756
nan,1.29756
0.644121,1.28148
nan,1.28148
0.610851,1.26521
nan,1.26521
0.57537,1.24876
nan,1.24876
0.537242,1.23211
nan,1.23211
0.495858,1.21525
nan,1.21525
0.450321,1.19818
nan,1.19818
0.399214,1.18089
nan,1.18089
0.340034,1.16337
nan,1.16337
0.267475,1.1456
nan,1.1456
0.164716,1.12758
nan,1.12758
nan,1.10929
nan,1.10929
nan,1.09072
nan,1.09072
nan,1.07185
nan,1.07185
nan,1.05267
nan,1.05267
nan,1.03317
nan,1.03317
nan,1.01332
nan,1.01332
nan,0.993095
nan,0.993095
nan,0.972483
nan,0.972483
nan,0.951454
nan,0.951454
nan,0.92998
nan,0.92998
nan,0.90803
nan,0.90803
nan,0.885568
nan,0.885568
nan,0.862554
nan,0.862554
nan,0.838942
nan,0.838942
nan,0.814682
nan,0.814682
nan,0.789712
nan,0.789712
nan,0.763963
nan,0.763963
nan,0.737354
nan,0.737354
nan,0.709788
nan,0.709788
nan,0.681149
nan,0.681149
nan,0.651294
nan,0.651294
nan,0.620049
nan,0.620049
nan,0.587191
nan,0.587191
nan,0.552434
nan,0.552434
nan,0.515391
nan,0.515391
nan,0.47553
nan,0.47553
nan,0.432072
nan,0.432072
nan,0.383796
nan,0.383796
nan,0.328585
nan,0.328585
nan,0.262092
nan,0.262092
nan,0.171675
nan,0.171675
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,0.193953
nan,0.193953
nan,0.277293
nan,0.277293
nan,0.340912
nan,0.340912
nan,0.394471
nan,0.394471
nan,0.441644
nan,0.441644
nan,0.484302
nan,0.484302
nan,0.52355
nan,0.52355
nan,0.560104
nan,0.560104
nan,0.594462
nan,0.594462
nan,0.626985
nan,0.626985
nan,0.657946
nan,0.657946
nan,0.687555
nan,0.687555
nan,0.715981
nan,0.715981
nan,0.743358
nan,0.743358
nan,0.7698
nan,0.7698
nan,0.795399
nan,0.795399
nan,0.820234
nan,0.820234
nan,0.844373
nan,0.844373
nan,0.867874
nan,0.867874
nan,0.890787
nan,0.890787
nan,0.913157
nan,0.913157
nan,0.935023
nan,0.935023
nan,0.956419
nan,0.956419
nan,0.977376
nan,0.977376
nan,0.997922
nan,0.997922
nan,1.01808
nan,1.01808
nan,1.03788
nan,1.03788
nan,1.05733
nan,1.05733
nan,1.07646
nan,1.07646
nan,1.09528
nan,1.09528
nan,1.11381
nan,1.11381
nan,1.13206
2.98191,1.13206
nan,1.15004
2.8775,1.15004
nan,1.16777
2.80446,1.16777
nan,1.18527
2.74505,1.18527
nan,1.20253
2.69381,1.20253
nan,1.21957
2.6482,1.21957
nan,1.2364
2.60676,1.2364
nan,1.25303
2.56861,1.25303
nan,1.26946
2.53311,1.26946
nan,1.2857
2.49983,1.2857
nan,1.30176
2.46844,1.30176
nan,1.31765
2.43869,1.31765
nan,1.33337
2.41038,1.33337
nan,1.34893
2.38334,1.34893
nan,1.36433
2.35746,1.36433
nan,1.37958
2.33261,1.37958
nan,1.39469
2.3087,1.39469
nan,1.40965
2.28567,1.40965
nan,1.42447
2.26344,1.42447
nan,1.43917
2.24195,1.43917
nan,1.45373
2.22115,1.45373
2.98142,1.46817
2.20099,1.46817
2.90372,1.48248
2.18145,1.48248
2.84609,1.49668
2.16247,1.49668
2.79826,1.51076
2.14404,1.51076
2.75658,1.52473
2.12612,1.52473
2.71921,1.53859
2.10868,1.53859
2.6851,1.55235
2.09171,1.55235
2.65357,1.566
2.07518,1.566
2.62415,1.57955
2.05907,1.57955
2.5965,1.593
2.04337,1.593
2.57036,1.60635
2.02805,1.60635
2.54553,1.61962
2.01311,1.61962
2.52187,1.63279
1.99853,1.63279
2.49924,1.64587
1.98429,1.64587
2.47753,1.65886
1.97039,1.65886
2.45667,1.67177
1.95682,1.67177
2.43658,1.68459
1.94356,1.68459
2.41719,1.69733
1.9306,1.69733
2.39845,1.71
1.91794,1.71
2.38032,1.72258
1.90557,1.72258
2.36275,1.73508
1.89348,1.73508
2.3457,1.74751
1.88166,1.74751
2.32915,1.75987
1.8701,1.75987
2.31306,1.77215
1.8588,1.77215
2.29741,1.78437
1.84776,1.78437
2.28218,1.79651
1.83696,1.79651
2.26735,1.80858
1.8264,1.80858
2.25289,1.82059
1.81608,1.82059
2.23878,1.83252
1.80599,1.83252
2.22502,1.8444
1.79612,1.8444
2.21159,1.85621
1.78648,1.85621
2.19847,1.86795
1.77705,1.86795
2.18566,1.87963
1.76784,1.87963
2.17313,1.89125
1.75883,1.89125
2.16088,1.90281
1.75003,1.90281
2.14891,1.91431
1.74144,1.91431
2.13719,1.92575
1.73304,1.92575
2.12573,1.93714
1.72483,1.93714
2.1145,1.94846
1.71682,1.94846
2.10352,1.95973
1.70899,1.95973
2.09276,1.97094
1.70135,1.97094
2.08222,1.98209
1.69389,1.98209
2.0719,1.9932
1.68661,1.9932
2.06179,2.00424
1.67951,2.00424
2.05189,2.01523
1.67258,2.01523
2.04218,2.02617
1.66582,2.02617
2.03266,2.03706
1.65923,2.03706
2.02334,2.04789
1.65281,2.04789
2.01419,2.05867
1.64655,2.05867
2.00523,2.0694
1.64045,2.0694
1.99644,2.08008
1.63451,2.08008
1.98782,2.0907
1.62873,2.0907
1.97937,2.10128
1.6231,2.10128
1.97109,2.1118
1.61763,2.1118
1.96296,2.12228
1.6123,2.12228
1.95499,2.1327
1.60712,2.1327
1.94718,2.14308
1.60209,2.14308
1.93952,2.1534
1.59721,2.1534
1.932,2.16367
1.59246,2.16367
1.92463,2.1739
1.58786,2.1739
1.91739,2.18407
1.58339,2.18407
1.9103,2.1942
1.57906,2.1942
1.90335,2.20427
1.57486,2.20427
1.89653,2.2143
1.5708,2.2143
1.88984,2.22427
1.56686,2.22427
1.88328,2.2342
1.56305,2.2342
1.87684,2.24407
1.55937,2.24407
1.87053,2.2539
1.55582,2.2539
1.86435,2.26367
1.55238,2.26367
1.85828,2.27339
1.54907,2.27339
1.85233,2.28306
1.54587,2.28306
1.8465,2.29268
1.54279,2.29268
1.84078,2.30225
1.53983,2.30225
1.83518,2.31176
1.53698,2.31176
1.82969,2.32122
1.53424,2.32122
1.8243,2.33063
1.5316,2.33063
1.81902,2.33998
1.52908,2.33998
1.81385,2.34928
1.52666,2.34928
1.80878,2.35852
1.52434,2.35852
1.80382,2.36771
1.52213,2.36771
1.79895,2.37683
1.52001,2.37683
1.79419,2.3859
1.518,2.3859
1.78952,2.39492
1.51607,2.39492
1.78495,2.40387
1.51424,2.40387
1.78047,2.41276
1.51251,2.41276
1.77609,2.42158
1.51086,2.42158
1.7718,2.43035
1.5093,2.43035
1.7676,2.43905
1.50783,2.43905
1.76349,2.44768
1.50644,2.44768
1.75947,2.45625
1.50513,2.45625
1.75553,2.46474
1.5039,2.46474
1.75168,2.47317
1.50275,2.47317
1.74792,2.48152
1.50167,2.48152
1.74424,2.4898
1.50067,2.4898
1.74064,2.49801
1.49974,2.49801
1.73712,2.50613
1.49887,2.50613
1.73368,2.51418
1.49808,2.51418
1.73032,2.52215
1.49735,2.52215
1.72704,2.53003
1.49668,2.53003
1.72384,2.53782
1.49607,2.53782
1.72071,2.54553
1.49552,2.54553
1.71766,2.55314
1.49503,2.55314
1.71468,2.56066
1.49459,2.56066
1.71178,2.56808
1.4942,2.56808
1.70895,2.5754
1.49387,2.5754
1.70619,2.58262
1.49357,2.58262
1.7035,2.58973
1.49333,2.58973
1.70089,2.59673
1.49312,2.59673
1.69834,2.60362
1.49296,2.60362
1.69586,2.61039
1.49283,2.61039
1.69345,2.61704
1.49274,2.61704
1.69111,2.62357
1.49268,2.62357
1.68884,2.62997
1.49265,2.62997
1.68663,2.63623
1.49264,2.63623
1.68449,2.64236
1.49266,2.64236
1.68241,2.64835
1.49271,2.64835
1.6804,2.65419
1.49277,2.65419
1.67846,2.65987
1.49285,2.65987
1.67658,2.66541
1.49295,2.66541
1.67476,2.67078
1.49305,2.67078
1.67301,2.67599
1.49317,2.67599
1.67132,2.68102
1.49329,2.68102
1.66969,2.68589
1.49341,2.68589
1.66813,2.69057
1.49354,2.69057
1.66663,2.69506
1.49367,2.69506
1.66519,2.69936
1.49379,2.69936
1.66381,2.70347
1.4939,2.70347
1.66249,2.70738
1.494,2.70738
1.66123,2.71108
1.4941,2.71108
1.66003,2.71456
1.49417,2.71456
1.6589,2.71783
1.49423,2.71783
1.65782,2.72088
1.49427,2.72088
1.6568,2.72371
1.49429,2.72371
1.65584,2.7263
1.49428,2.7263
1.65494,2.72867
1.49425,2.72867
1.65409,2.73079
1.49418,2.73079
1.6533,2.73267
1.49408,2.73267
1.65256,2.73431
1.49395,2.73431
1.65188,2.7357
1.49378,2.7357
1.65126,2.73684
1.49358,2.73684
1.65068,2.73773
1.49333,2.73773
1.65016,2.73837
1.49304,2.73837
1.64969,2.73875
1.49271,2.73875
1.64926,2.73888
1.49233,2.73888
1.64888,2.73875
1.49191,2.73875
1.64855,2.73837
1.49143,2.73837
1.64826,2.73773
1.49091,2.73773
1.64802,2.73684
1.49034,2.73684
1.64781,2.7357
1.48971,2.7357
1.64764,2.73431
1.48903,2.73431
1.64751,2.73267
1.48829,2.73267
1.64741,2.73079
1.4875,2.73079
1.64735,2.72867
1.48666,2.72867
1.64731,2.7263
1.48575,2.7263
1.6473,2.72371
1.48479,2.72371
1.64732,2.72088
1.48377,2.72088
1.64736,2.71783
1.4827,2.71783
1.64742,2.71456
1.48156,2.71456
1.6475,2.71108
1.48036,2.71108
1.64759,2.70738
1.4791,2.70738
1.64769,2.70347
1.47779,2.70347
1.64781,2.69936
1.47641,2.69936
1.64793,2.69506
1.47497,2.69506
1.64805,2.69057
1.47346,2.69057
1.64818,2.68589
1.4719,2.68589
1.6483,2.68102
1.47027,2.68102
1.64843,2.67599
1.46858,2.67599
1.64854,2.67078
1.46683,2.67078
1.64865,2.66541
1.46501,2.66541
1.64874,2.65987
1.46313,2.65987
1.64882,2.65419
1.46119,2.65419
1.64889,2.64835
1.45918,2.64835
1.64893,2.64236
1.4571,2.64236
1.64895,2.63623
1.45496,2.63623
1.64895,2.62997
1.45276,2.62997
1.64892,2.62357
1.45048,2.62357
1.64886,2.61704
1.44814,2.61704
1.64876,2.61039
1.44573,2.61039
1.64864,2.60362
1.44325,2.60362
1.64847,2.59673
1.44071,2.59673
1.64827,2.58973
1.43809,2.58973
1.64802,2.58262
1.4354,2.58262
1.64773,2.5754
1.43264,2.5754
1.64739,2.56808
1.42981,2.56808
1.647,2.56066
1.42691,2.56066
1.64656,2.55314
1.42393,2.55314
1.64607,2.54553
1.42088,2.54553
1.64552,2.53782
1.41775,2.53782
1.64491,2.53003
1.41455,2.53003
1.64425,2.52215
1.41127,2.52215
1.64351,2.51418
1.40791,2.51418
1.64272,2.50613
1.40447,2.50613
1.64186,2.49801
1.40096,2.49801
1.64093,2.4898
1.39736,2.4898
1.63992,2.48152
1.39367,2.48152
1.63885,2.47317
1.38991,2.47317
1.63769,2.46474
1.38606,2.46474
1.63647,2.45625
1.38212,2.45625
1.63516,2.44768
1.3781,2.44768
1.63377,2.43905
1.37399,2.43905
1.63229,2.43035
1.36979,2.43035
1.63073,2.42158
1.3655,2.42158
1.62908,2.41276
1.36112,2.41276
1.62735,2.40387
1.35664,2.40387
1.62552,2.39492
1.35207,2.39492
1.6236,2.3859
1.3474,2.3859
1.62158,2.37683
1.34264,2.37683
1.61946,2.36771
1.33777,2.36771
1.61725,2.35852
1.33281,2.35852
1.61493,2.34928
1.32774,2.34928
1.61251,2.33998
1.32257,2.33998
1.60999,2.33063
1.31729,2.33063
1.60736,2.32122
1.31191,2.32122
1.60462,2.31176
1.30641,2.31176
1.60176,2.30225
1.30081,2.30225
1.5988,2.29268
1.29509,2.29268
1.59572,2.28306
1.28926,2.28306
1.59253,2.27339
1.28331,2.27339
1.58921,2.26367
1.27725,2.26367
1.58578,2.2539
1.27106,2.2539
1.58222,2.24407
1.26475,2.24407
1.57854,2.2342
1.25832,2.2342
1.57473,2.22427
1.25176,2.22427
1.5708,2.2143
1.24507,2.2143
1.56673,2.20427
1.23825,2.20427
1.56253,2.1942
1.23129,2.1942
1.5582,2.18407
1.2242,2.18407
1.55374,2.1739
1.21697,2.1739
1.54913,2.16367
1.20959,2.16367
1.54439,2.1534
1.20208,2.1534
1.5395,2.14308
1.19441,2.14308
1.53447,2.1327
1.1866,2.1327
1.52929,2.12228
1.17863,2.12228
1.52397,2.1118
1.1705,2.1118
1.51849,2.10128
1.16222,2.10128
1.51286,2.0907
1.15377,2.0907
1.50708,2.08008
1.14515,2.08008
1.50114,2.0694
1.13636,2.0694
1.49505,2.05867
1.1274,2.05867
1.48879,2.04789
1.11826,2.04789
1.48236,2.03706
1.10893,2.03706
1.47577,2.02617
1.09942,2.02617
1.46902,2.01523
1.08971,2.01523
1.46209,2.00424
1.0798,2.00424
1.45498,1.9932
1.06969,1.9932
1.4477,1.98209
1.05937,1.98209
1.44025,1.97094
1.04883,1.97094
1.4326,1.95973
1.03808,1.95973
1.42478,1.94846
1.02709,1.94846
1.41676,1.93714
1.01587,1.93714
1.40856,1.92575
1.0044,1.92575
1.40016,1.91431
0.992685,1.91431
1.39156,1.90281
0.980708,1.90281
1.38276,1.89125
0.968461,1.89125
1.37375,1.87963
0.955935,1.87963
1.36454,1.86795
0.943119,1.86795
1.35511,1.85621
0.930001,1.85621
1.34547,1.8444
0.916568,1.8444
1.3356,1.83252
0.902808,1.83252
1.32551,1.82059
0.888706,1.82059
1.31519,1.80858
0.874246,1.80858
1.30463,1.79651
0.859409,1.79651
1.29384,1.78437
0.844178,1.78437
1.28279,1.77215
0.828531,1.77215
1.27149,1.75987
0.812444,1.75987
1.25994,1.74751
0.795893,1.74751
1.24812,1.73508
0.778847,1.73508
1.23602,1.72258
0.761276,1.72258
1.22365,1.71
0.743141,1.71
1.21099,1.69733
0.724403,1.69733
1.19803,1.68459
0.705014,1.68459
1.18477,1.67177
0.684921,1.67177
1.1712,1.65886
0.664059,1.65886
1.1573,1.64587
0.642356,1.64587
1.14307,1.63279
0.619724,1.63279
1.12848,1.61962
0.59606,1.61962
1.11354,1.60635
0.571237,1.60635
1.09823,1.593
0.545098,1.593
1.08252,1.57955
0.517445,1.57955
1.06641,1.566
0.488023,1.566
1.04988,1.55235
0.456492,1.55235
1.03291,1.53859
0.422384,1.53859
1.01547,1.52473
0.385016,1.52473
0.997552,1.51076
0.343328,1.51076
0.979119,1.49668
0.295502,1.49668
0.960145,1.48248
0.237868,1.48248
0.940599,1.46817
0.160175,1.46817
0.920446,1.45373
nan,1.45373
0.899647,1.43917
nan,1.43917
0.878156,1.42447
nan,1.42447
0.855923,1.40965
nan,1.40965
0.832889,1.39469
nan,1.39469
0.808986,1.37958
nan,1.37958
0.784138,1.36433
nan,1.36433
0.758251,1.34893
nan,1.34893
0.731217,1.33337
nan,1.33337
0.702904,1.31765
nan,1.31765
0.673152,1.30176
nan,1.30176
0.641763,1.2857
nan,1.2857
0.608483,1.26946
nan,1.26946
0.572985,1.25303
nan,1.25303
0.534828,1.2364
nan,1.2364
0.493396,1.21957
nan,1.21957
0.447782,1.20253
nan,1.20253
0.396546,1.18527
nan,1.18527
0.337136,1.16777
nan,1.16777
0.264089,1.15004
nan,1.15004
0.159678,1.13206
nan,1.13206
nan,1.11381
nan,1.11381
nan,1.09528
nan,1.09528
nan,1.07646
nan,1.07646
nan,1.05733
nan,1.05733
nan,1.03788
nan,1.03788
nan,1.01808
nan,1.01808
nan,0.997922
nan,0.997922
nan,0.977376
nan,0.977376
nan,0.956419
nan,0.956419
nan,0.935023
nan,0.935023
nan,0.913157
nan,0.913157
nan,0.890787
nan,0.890787
nan,0.867874
nan,0.867874
nan,0.844373
nan,0.844373
nan,0.820234
nan,0.820234
nan,0.795399
nan,0.795399
nan,0.7698
nan,0.7698
nan,0.743358
nan,0.743358
nan,0.715981
nan,0.715981
nan,0.687555
nan,0.687555
nan,0.657946
nan,0.657946
nan,0.626985
nan,0.626985
nan,0.594462
nan,0.594462
nan,0.560104
nan,0.560104
nan,0.52355
nan,0.52355
nan,0.484302
nan,0.484302
nan,0.441644
nan,0.441644
nan,0.394471
nan,0.394471
nan,0.340912
nan,0.340912
nan,0.277293
nan,0.277293
nan,0.193953
nan,0.193953
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,0.0793934
nan,0.0793934
nan,0.213478
nan,0.213478
nan,0.291374
nan,0.291374
nan,0.352536
nan,0.352536
nan,0.404625
nan,0.404625
nan,0.450797
nan,0.450797
nan,0.492719
nan,0.492719
nan,0.531397
nan,0.531397
nan,0.567495
nan,0.567495
nan,0.601478
nan,0.601478
nan,0.633687
nan,0.633687
nan,0.664379
nan,0.664379
nan,0.693756
nan,0.693756
nan,0.721978
nan,0.721978
nan,0.749176
nan,0.749176
nan,0.775459
nan,0.775459
nan,0.800915
nan,0.800915
nan,0.825622
nan,0.825622
nan,0.849645
nan,0.849645
nan,0.87304
nan,0.87304
nan,0.895857
nan,0.895857
nan,0.918139
nan,0.918139
nan,0.939923
nan,0.939923
nan,0.961245
nan,0.961245
nan,0.982133
nan,0.982133
nan,1.00262
nan,1.00262
nan,1.02272
nan,1.02272
nan,1.04246
nan,1.04246
nan,1.06186
nan,1.06186
nan,1.08094
nan,1.08094
nan,1.09972
nan,1.09972
nan,1.1182
nan,1.1182
nan,1.13641
2.98786,1.13641
nan,1.15436
2.88137,1.15436
nan,1.17206
2.80772,1.17206
nan,1.18953
2.74801,1.18953
nan,1.20676
2.69661,1.20676
nan,1.22377
2.65089,1.22377
nan,1.24058
2.60939,1.24058
nan,1.25718
2.57119,1.25718
nan,1.27359
2.53566,1.27359
nan,1.28981
2.50236,1.28981
nan,1.30586
2.47096,1.30586
nan,1.32173
2.4412,1.32173
nan,1.33743
2.41288,1.33743
nan,1.35298
2.38585,1.35298
nan,1.36837
2.35997,1.36837
nan,1.38361
2.33512,1.38361
nan,1.3987
2.31123,1.3987
nan,1.41365
2.2882,1.41365
nan,1.42847
2.26597,1.42847
nan,1.44315
2.24449,1.44315
3.04161,1.45771
2.2237,1.45771
2.93866,1.47214
2.20356,1.47214
2.87292,1.48645
2.18402,1.48645
2.82066,1.50064
2.16506,1.50064
2.77605,1.51472
2.14664,1.51472
2.73655,1.52868
2.12873,1.52868
2.7008,1.54254
2.1113,1.54254
2.66795,1.5563
2.09434,1.5563
2.63743,1.56995
2.07782,1.56995
2.60884,1.5835
2.06172,1.5835
2.58189,1.59695
2.04603,1.59695
2.55635,1.61031
2.03073,1.61031
2.53206,1.62357
2.01579,1.62357
2.50886,1.63674
2.00122,1.63674
2.48664,1.64983
1.987,1.64983
2.4653,1.66283
1.97311,1.66283
2.44477,1.67574
1.95955,1.67574
2.42498,1.68857
1.9463,1.68857
2.40587,1.70132
1.93335,1.70132
2.38739,1.71399
1.9207,1.71399
2.36949,1.72658
1.90834,1.72658
2.35214,1.73909
1.89625,1.73909
2.3353,1.75153
1.88444,1.75153
2.31894,1.76389
1.8729,1.76389
2.30303,1.77619
1.86161,1.77619
2.28755,1.78841
1.85057,1.78841
2.27248,1.80056
1.83978,1.80056
2.25779,1.81265
1.82923,1.81265
2.24347,1.82466
1.81892,1.82466
2.22951,1.83662
1.80883,1.83662
2.21588,1.8485
1.79898,1.8485
2.20257,1.86032
1.78934,1.86032
2.18957,1.87208
1.77992,1.87208
2.17687,1.88378
1.77071,1.88378
2.16445,1.89542
1.76172,1.89542
2.15231,1.90699
1.75292,1.90699
2.14043,1.91851
1.74433,1.91851
2.12881,1.92997
1.73594,1.92997
2.11744,1.94137
1.72774,1.94137
2.10631,1.95271
1.71973,1.95271
2.09541,1.964
1.71191,1.964
2.08474,1.97523
1.70427,1.97523
2.07429,1.98641
1.69682,1.98641
2.06405,1.99753
1.68954,1.99753
2.05402,2.0086
1.68244,2.0086
2.04419,2.01961
1.67552,2.01961
2.03455,2.03058
1.66877,2.03058
2.02511,2.04148
1.66218,2.04148
2.01586,2.05234
1.65576,2.05234
2.00678,2.06315
1.64951,2.06315
1.99789,2.0739
1.64341,2.0739
1.98917,2.08461
1.63748,2.08461
1.98062,2.09526
1.6317,2.09526
1.97223,2.10586
1.62607,2.10586
1.96401,2.11642
1.6206,2.11642
1.95595,2.12692
1.61528,2.12692
1.94804,2.13738
1.61011,2.13738
1.94029,2.14778
1.60508,2.14778
1.93268,2.15814
1.60019,2.15814
1.92522,2.16844
1.59545,2.16844
1.91791,2.1787
1.59085,2.1787
1.91073,2.18891
1.58638,2.18891
1.9037,2.19907
1.58206,2.19907
1.8968,2.20918
1.57786,2.20918
1.89003,2.21924
1.5738,2.21924
1.88339,2.22926
1.56986,2.22926
1.87689,2.23922
1.56606,2.23922
1.87051,2.24913
1.56238,2.24913
1.86425,2.259
1.55882,2.259
1.85811,2.26881
1.55539,2.26881
1.8521,2.27858
1.55208,2.27858
1.8462,2.28829
1.54888,2.28829
1.84042,2.29796
1.54581,2.29796
1.83475,2.30757
1.54284,2.30757
1.8292,2.31713
1.53999,2.31713
1.82375,2.32664
1.53725,2.32664
1.81841,2.33609
1.53462,2.33609
1.81318,2.34549
1.5321,2.34549
1.80806,2.35484
1.52968,2.35484
1.80304,2.36414
1.52737,2.36414
1.79812,2.37337
1.52516,2.37337
1.7933,2.38256
1.52304,2.38256
1.78858,2.39168
1.52103,2.39168
1.78395,2.40075
1.51911,2.40075
1.77943,2.40976
1.51728,2.40976
1.77499,2.41871
1.51555,2.41871
1.77065,2.42759
1.5139,2.42759
1.76641,2.43642
1.51234,2.43642
1.76225,2.44518
1.51087,2.44518
1.75818,2.45388
1.50949,2.45388
1.7542,2.46251
1.50818,2.46251
1.7503,2.47107
1.50695,2.47107
1.74649,2.47957
1.50581,2.47957
1.74277,2.48799
1.50473,2.48799
1.73913,2.49634
1.50374,2.49634
1.73556,2.50462
1.50281,2.50462
1.73208,2.51282
1.50195,2.51282
1.72868,2.52094
1.50116,2.52094
1.72536,2.52898
1.50044,2.52898
1.72212,2.53694
1.49978,2.53694
1.71895,2.54481
1.49918,2.54481
1.71586,2.5526
1.49863,2.5526
1.71284,2.56029
1.49815,2.56029
1.7099,2.5679
1.49772,2.5679
1.70703,2.5754
1.49734,2.5754
1.70423,2.58281
1.49701,2.58281
1.70151,2.59011
1.49673,2.59011
1.69885,2.59731
1.49649,2.59731
1.69626,2.6044
1.49629,2.6044
1.69375,2.61138
1.49614,2.61138
1.6913,2.61824
1.49602,2.61824
1.68892,2.62499
1.49594,2.62499
1.68661,2.6316
1.49589,2.6316
1.68436,2.63809
1.49588,2.63809
1.68218,2.64445
1.49589,2.64445
1.68007,2.65067
1.49592,2.65067
1.67802,2.65675
1.49598,2.65675
1.67604,2.66269
1.49606,2.66269
1.67412,2.66847
1.49615,2.66847
1.67226,2.6741
1.49626,2.6741
1.67047,2.67956
1.49639,2.67956
1.66874,2.68486
1.49652,2.68486
1.66707,2.68999
1.49666,2.68999
1.66547,2.69494
1.4968,2.69494
1.66393,2.69971
1.49694,2.69971
1.66244,2.7043
1.49709,2.7043
1.66103,2.70869
1.49723,2.70869
1.65967,2.71288
1.49736,2.71288
1.65837,2.71686
1.49748,2.71686
1.65713,2.72064
1.4976,2.72064
1.65596,2.7242
1.49769,2.7242
1.65484,2.72755
1.49777,2.72755
1.65378,2.73066
1.49783,2.73066
1.65278,2.73355
1.49787,2.73355
1.65184,2.73621
1.49788,2.73621
1.65096,2.73862
1.49787,2.73862
1.65013,2.74079
1.49782,2.74079
1.64936,2.74272
1.49775,2.74272
1.64864,2.7444
1.49763,2.7444
1.64798,2.74582
1.49749,2.74582
1.64737,2.74699
1.4973,2.74699
1.64682,2.7479
1.49708,2.7479
1.64631,2.74856
1.49681,2.74856
1.64586,2.74895
1.49649,2.74895
1.64546,2.74908
1.49614,2.74908
1.6451,2.74895
1.49573,2.74895
1.64479,2.74856
